City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Grootfontein,NA,2021-06-06 16:52:19,-19.5667,18.1167,63.97,32,0,5.75
296,Salinopolis,BR,2021-06-06 16:52:19,-0.6136,-47.3561,84.6,68,18,7.18
297,Makakilo City,US,2021-06-06 16:52:20,21.3469,-158.0858,74.68,77,1,0.0
298,Lebyazhye,RU,2021-06-06 16:52:20,55.2689,66.4947,60.12,49,3,6.62
299,Falkenberg,SE,2021-06-06 16:52:20,56.9055,12.4912,73.54,56,7,7.76
300,Aripuana,BR,2021-06-06 16:52:21,-9.1667,-60.6333,91.2,45,90,4.47
301,Lorengau,PG,2021-06-06 16:52:21,-2.0226,147.2712,79.61,83,99,10.87
302,Itapuranga,BR,2021-06-06 16:52:21,-15.5622,-49.9486,87.48,32,82,4.05
303,San Quintin,MX,2021-06-06 16:52:22,30.4833,-115.95,73.44,66,98,5.3
304,Hailin,CN,2021-06-06 16:52:22,44.5833,129.4167,51.17,92,5,1.5
305,Brainerd,US,2021-06-06 16:52:22,46.358,-94.2008,86.29,55,14,19.51
306,Manicore,BR,2021-06-06 16:52:23,-5.8092,-61.3003,93.63,43,97,3.2
307,Udachnyy,RU,2021-06-06 16:52:23,66.4167,112.4,47.73,54,94,12.41
308,Luyang,CN,2021-06-06 16:52:23,27.6239,110.0989,73.11,79,92,1.95
309,San Patricio,US,2021-06-06 16:52:24,28.017,-97.5169,88.21,64,2,15.39
310,Beloha,MG,2021-06-06 16:52:24,-25.1667,45.05,63.63,69,78,14.7
311,Rawson,AR,2021-06-06 16:52:25,-43.3002,-65.1023,53.67,42,74,21.9
312,Pangnirtung,CA,2021-06-06 16:52:25,66.1451,-65.7125,42.8,45,75,9.22
313,Sola,VU,2021-06-06 16:52:25,-13.8833,167.55,79.43,77,34,13.82
314,Lopatino,RU,2021-06-06 16:52:26,52.6195,45.8118,59.07,90,55,5.1
315,Samur,RU,2021-06-06 16:52:26,41.8253,48.486,65.84,77,50,6.06
316,Talnakh,RU,2021-06-06 16:50:00,69.4865,88.3972,30.42,99,100,4.07
317,Okha,RU,2021-06-06 16:52:26,53.5739,142.9478,35.13,98,100,14.0
318,Lannion,FR,2021-06-06 16:52:27,48.75,-3.4167,64.94,88,90,5.75
319,Lahij,YE,2021-06-06 16:52:27,13.1667,44.5833,92.55,35,9,4.23
320,Alghero,IT,2021-06-06 16:52:27,40.5589,8.3181,73.49,68,20,5.75
321,Japura,ID,2021-06-06 16:52:28,-0.3167,102.35,75.69,89,82,0.94
322,Benguela,AO,2021-06-06 16:52:28,-12.5763,13.4055,76.71,67,75,3.09
323,Tuatapere,NZ,2021-06-06 16:52:28,-46.1333,167.6833,41.56,87,49,3.69
324,Carutapera,BR,2021-06-06 16:52:29,-1.195,-46.02,84.15,71,23,3.67
325,Camacha,PT,2021-06-06 16:52:29,33.0833,-16.3333,66.96,68,40,17.27
326,Port-Louis,MU,2021-06-06 16:49:27,-20.1619,57.4989,73.85,83,43,4.74
327,Linxia,CN,2021-06-06 16:52:30,35.6003,103.2064,58.06,63,84,3.85
328,Nampa,US,2021-06-06 16:49:39,43.5407,-116.5635,65.1,43,1,0.0
329,Bulgan,MN,2021-06-06 16:50:17,48.8125,103.5347,38.44,94,100,7.43
330,Gayny,RU,2021-06-06 16:52:30,60.3071,54.3241,64.29,57,73,0.96
331,Clinton,US,2021-06-06 16:47:32,42.587,-82.9199,89.89,44,20,1.01
332,Klaksvik,FO,2021-06-06 16:52:31,62.2266,-6.589,49.12,95,100,19.64
333,Marsh Harbour,BS,2021-06-06 16:52:31,26.5412,-77.0636,80.62,74,93,16.69
334,Abu Dhabi,AE,2021-06-06 16:51:10,24.4667,54.3667,95.11,70,0,11.86
335,Manbij,SY,2021-06-06 16:52:32,36.5281,37.9549,81.37,25,0,15.57
336,Birao,CF,2021-06-06 16:52:32,10.2849,22.7882,85.68,52,42,5.75
337,Severo-Kurilsk,RU,2021-06-06 16:52:32,50.6789,156.125,40.42,95,92,10.98
338,Malakal,SS,2021-06-06 16:52:33,9.5334,31.6605,79.21,65,83,8.14
339,Kavieng,PG,2021-06-06 16:52:33,-2.5744,150.7967,81.59,74,93,2.57
340,Alekseyevsk,RU,2021-06-06 16:52:33,57.8406,108.3492,42.35,97,73,5.3
341,Powell River,CA,2021-06-06 16:52:34,49.8496,-124.5361,55.4,81,100,10.04
342,Vostok,RU,2021-06-06 16:52:34,46.4856,135.8833,44.37,95,88,3.4
343,Urumqi,CN,2021-06-06 16:52:34,43.801,87.6005,63.55,39,0,3.47
344,Ponta Do Sol,PT,2021-06-06 16:52:35,32.6667,-17.1,72.72,69,0,2.73
345,Uyemskiy,RU,2021-06-06 16:52:35,64.4743,40.8524,57.25,47,40,10.69
346,Antofagasta,CL,2021-06-06 16:52:35,-23.65,-70.4,61.88,70,2,8.5
347,Faya,SA,2021-06-06 16:52:36,18.3851,42.4509,77.11,53,22,6.6
348,Inhambane,MZ,2021-06-06 16:52:36,-23.865,35.3833,66.18,77,20,0.0
349,Gazojak,TM,2021-06-06 16:52:36,41.1875,61.4036,95.47,18,2,15.12
350,Medea,DZ,2021-06-06 16:51:04,36.2642,2.7539,64.85,65,23,7.47
351,Nuuk,GL,2021-06-06 16:52:37,64.1835,-51.7216,43.88,87,100,13.0
352,Egvekinot,RU,2021-06-06 16:52:37,66.3167,-179.1667,32.34,81,24,2.42
353,Roma,US,2021-06-06 16:52:22,43.2128,-75.4557,87.94,45,68,1.01
354,Sao Filipe,CV,2021-06-06 16:52:38,14.8961,-24.4956,77.05,65,71,10.25
355,Gushikawa,JP,2021-06-06 16:52:38,26.3544,127.8686,78.8,88,1,10.98
356,Dickinson,US,2021-06-06 16:52:38,29.4608,-95.0513,89.19,73,40,1.99
357,Taltal,CL,2021-06-06 16:52:39,-25.4,-70.4833,64.18,72,0,5.77
358,Sabang,ID,2021-06-06 16:52:39,5.8933,95.3214,83.28,73,100,22.66
359,Itapirapua,BR,2021-06-06 16:52:40,-15.8233,-50.6133,91.26,30,84,2.24
360,Moose Factory,CA,2021-06-06 16:52:40,51.2585,-80.6094,68.0,56,1,5.75
361,Canton,CN,2021-06-06 16:52:40,23.1167,113.25,82.87,64,77,6.89
362,Leningradskiy,RU,2021-06-06 16:52:41,69.3833,178.4167,34.63,90,88,11.41
363,Freudenstadt,DE,2021-06-06 16:52:41,48.4333,8.4167,59.23,97,100,2.24
364,Ulladulla,AU,2021-06-06 16:52:42,-35.35,150.4667,52.88,81,16,4.85
365,Osakarovka,KZ,2021-06-06 16:52:42,50.565,72.5692,58.21,45,98,7.05
366,Ahraura,IN,2021-06-06 16:52:42,25.0167,83.0167,91.24,31,5,4.43
367,Poum,NC,2021-06-06 16:52:43,-20.2333,164.0167,72.52,60,95,18.43
368,Ballangen,NO,2021-06-06 16:52:43,68.3428,16.8315,68.2,27,0,2.48
369,Walvis Bay,NA,2021-06-06 16:49:43,-22.9575,14.5053,86.95,16,1,5.44
370,Buin,CL,2021-06-06 16:52:43,-33.7333,-70.75,67.05,43,92,4.16
371,Nosy Varika,MG,2021-06-06 16:52:44,-20.5833,48.5333,69.1,70,81,10.83
372,Winsum,NL,2021-06-06 16:52:44,53.33,6.5208,64.98,86,42,11.59
373,Contamana,PE,2021-06-06 16:52:44,-7.3333,-75.0167,84.63,75,44,2.53
374,Sept-Iles,CA,2021-06-06 16:52:45,50.2001,-66.3821,61.32,36,75,13.8
375,Constitucion,CL,2021-06-06 16:52:45,-35.3333,-72.4167,55.96,50,90,6.13
376,Arlit,NE,2021-06-06 16:51:18,18.7369,7.3853,107.89,7,89,20.47
377,Freeport,US,2021-06-06 16:52:13,40.6576,-73.5832,95.99,50,1,1.01
378,Belyy Yar,RU,2021-06-06 16:52:46,53.6039,91.3903,48.09,87,0,9.19
379,Kutno,PL,2021-06-06 16:48:17,52.2306,19.3641,76.01,66,65,6.51
380,Velden Am Worthersee,AT,2021-06-06 16:52:46,46.613,14.0413,69.6,91,96,2.42
381,Barinas,VE,2021-06-06 16:50:26,8.6226,-70.2075,78.49,100,100,5.75
382,Lagoa,PT,2021-06-06 16:52:47,39.05,-27.9833,64.49,89,99,14.85
383,Pevek,RU,2021-06-06 16:52:47,69.7008,170.3133,46.71,75,27,12.46
384,Governador Valadares,BR,2021-06-06 16:52:47,-18.8511,-41.9494,84.4,43,31,5.39
385,Ixtapa,MX,2021-06-06 16:52:48,20.7,-105.2,90.99,45,95,3.83
386,Chernyshevskiy,RU,2021-06-06 16:52:48,63.0128,112.4714,41.38,82,79,12.28
387,Zinacantan,MX,2021-06-06 16:52:48,16.75,-92.7,51.6,68,59,3.04
388,Ribas Do Rio Pardo,BR,2021-06-06 16:52:49,-20.4431,-53.7592,92.32,21,78,7.52
389,Jagannathpur,IN,2021-06-06 16:52:49,22.2333,85.65,86.38,51,17,6.96
390,La Macarena,CO,2021-06-06 16:52:50,2.1837,-73.7849,80.38,85,44,3.74
391,Conceicao Da Barra,BR,2021-06-06 16:52:50,-18.5933,-39.7322,78.35,71,23,5.59
392,Sobolevo,RU,2021-06-06 16:52:50,54.4299,31.8996,62.89,85,52,5.88
393,Amparafaravola,MG,2021-06-06 16:52:51,-17.5833,48.2167,60.42,89,59,6.76
394,Sitio Novo Do Tocantins,BR,2021-06-06 16:52:51,-5.5183,-47.4611,91.33,46,40,8.05
395,Ahipara,NZ,2021-06-06 16:52:51,-35.1667,173.1667,60.84,90,100,14.36
396,Nguruka,TZ,2021-06-06 16:52:52,-5.1092,31.0419,72.7,54,62,4.88
397,Itubera,BR,2021-06-06 16:52:52,-13.7322,-39.1492,76.17,93,49,6.49
398,Huaicheng,CN,2021-06-06 16:52:52,23.9051,112.1931,71.28,68,0,1.63
399,Xuanhua,CN,2021-06-06 16:52:53,40.6103,115.0447,71.1,38,100,7.07
400,Riyadh,SA,2021-06-06 16:49:22,24.6877,46.7219,109.45,6,0,8.05
401,Dingle,PH,2021-06-06 16:52:53,10.9995,122.6711,76.82,85,100,2.19
402,Cherskiy,RU,2021-06-06 16:52:54,68.75,161.3,59.67,50,50,14.74
403,Labuhan,ID,2021-06-06 16:52:54,-6.8844,112.2051,79.88,81,58,3.65
404,Hauterive,FR,2021-06-06 16:52:54,46.0901,3.4459,64.18,91,94,5.26
405,Havoysund,NO,2021-06-06 16:52:55,70.9963,24.6622,45.48,65,4,4.47
406,Jinji,CN,2021-06-06 16:52:55,23.2281,110.8261,73.89,67,0,1.34
407,Cherlak,RU,2021-06-06 16:52:55,54.155,74.8055,61.36,43,2,4.7
408,Longyearbyen,SJ,2021-06-06 16:52:56,78.2186,15.6401,40.84,65,0,14.97
409,Santa Maria,BR,2021-06-06 16:52:56,-29.6842,-53.8069,58.3,94,90,8.59
410,Jiexiu,CN,2021-06-06 16:52:56,37.0244,111.9125,77.74,24,100,1.72
411,Hamilton,US,2021-06-06 16:48:42,39.1834,-84.5333,82.35,78,90,1.01
412,Neuquen,AR,2021-06-06 16:48:08,-38.9516,-68.0591,53.49,50,0,2.3
413,Donskoy,RU,2021-06-06 16:52:57,53.9711,38.3363,57.69,93,93,7.9
414,Flinders,AU,2021-06-06 16:52:58,-34.5833,150.8552,53.06,82,7,1.01
415,Bac Lieu,VN,2021-06-06 16:52:58,9.285,105.7244,84.0,76,100,12.15
416,Ust-Charyshskaya Pristan,RU,2021-06-06 16:52:58,52.3934,83.6635,54.7,80,5,4.34
417,Saint-Joseph,RE,2021-06-06 16:52:59,-21.3667,55.6167,71.98,85,76,11.65
418,Cabedelo,BR,2021-06-06 16:52:59,-6.9811,-34.8339,81.27,79,23,14.81
419,Zaragoza,ES,2021-06-06 16:50:11,41.6561,-0.8773,82.54,32,0,13.0
420,Mpophomeni,ZA,2021-06-06 16:52:59,-29.5682,30.1862,52.3,68,0,4.18
421,Mundo Nuevo,MX,2021-06-06 16:53:00,18.7,-95.5,87.78,61,75,4.38
422,Ahuimanu,US,2021-06-06 16:53:00,21.4447,-157.8378,75.85,71,20,6.91
423,Hastings,GB,2021-06-06 16:49:21,50.8552,0.5729,70.18,84,75,10.11
424,Rosarito,MX,2021-06-06 16:53:01,32.3333,-117.0333,67.08,69,61,6.53
425,Jinka,ET,2021-06-06 16:53:01,5.65,36.65,67.33,68,57,3.13
426,Oranjestad,AW,2021-06-06 16:48:22,12.524,-70.027,85.95,70,40,21.85
427,Nelson Bay,AU,2021-06-06 16:53:02,-32.7167,152.15,47.95,89,1,7.11
428,Tahta,EG,2021-06-06 16:53:02,26.7693,31.5021,89.92,13,2,15.88
429,Hebi,CN,2021-06-06 16:53:02,35.8992,114.1925,84.85,30,100,4.56
430,Pisco,PE,2021-06-06 16:53:03,-13.7,-76.2167,64.02,88,90,4.61
431,Salalah,OM,2021-06-06 16:49:19,17.0151,54.0924,84.29,89,40,8.05
432,Nara,JP,2021-06-06 16:53:03,34.6851,135.8049,70.92,70,100,2.84
433,Eureka,US,2021-06-06 16:53:03,40.8021,-124.1637,61.2,75,37,5.99
434,Manali,IN,2021-06-06 16:53:04,13.1667,80.2667,87.08,83,95,11.25
435,San Juan,AR,2021-06-06 16:50:39,-31.5375,-68.5364,71.73,40,2,9.98
436,Texistepec,MX,2021-06-06 16:53:04,17.8833,-94.7833,92.86,48,57,5.44
437,Harper,LR,2021-06-06 16:53:05,4.375,-7.7169,80.98,81,83,10.38
438,Krasnoselkup,RU,2021-06-06 16:53:05,65.7,82.4667,37.45,66,96,9.24
439,Vardo,NO,2021-06-06 16:53:05,70.3705,31.1107,46.6,61,40,11.5
440,Mackenzie,CA,2021-06-06 16:53:06,55.2999,-123.1698,48.42,61,1,9.22
441,Nanakuli,US,2021-06-06 16:53:06,21.3906,-158.1547,76.1,70,21,12.75
442,Kajaani,FI,2021-06-06 16:53:06,64.2273,27.7285,66.25,68,61,6.91
443,Rey Bouba,CM,2021-06-06 16:53:07,8.6724,14.1786,90.14,42,96,2.71
444,Mehamn,NO,2021-06-06 16:53:07,71.0357,27.8492,42.75,65,20,8.05
445,Cairns,AU,2021-06-06 16:53:07,-16.9167,145.7667,69.75,84,40,5.75
446,Cap-Chat,CA,2021-06-06 16:51:51,49.1001,-66.6821,59.0,67,60,5.75
447,Crotone,IT,2021-06-06 16:53:08,39.0851,17.1178,76.93,67,92,9.26
448,Vrangel,RU,2021-06-06 16:53:08,42.7297,133.0839,55.4,82,0,6.53
449,Merauke,ID,2021-06-06 16:53:08,-8.4667,140.3333,76.17,90,100,15.1
450,Maceio,BR,2021-06-06 16:53:09,-9.6658,-35.7353,83.64,69,75,8.16
451,Quatre Cocos,MU,2021-06-06 16:53:09,-20.2078,57.7625,73.51,83,20,9.51
452,Xiongyue,CN,2021-06-06 16:53:09,40.1774,122.1228,65.98,65,61,6.17
453,High Level,CA,2021-06-06 16:53:10,58.5169,-117.136,53.71,82,75,8.23
454,Lavrentiya,RU,2021-06-06 16:53:10,65.5833,-171.0,33.17,84,96,8.32
455,Rio Grande,BR,2021-06-06 16:50:17,-32.035,-52.0986,60.91,62,100,11.65
456,Nagua,DO,2021-06-06 16:53:10,19.3832,-69.8474,86.31,74,75,11.03
457,Portland,US,2021-06-06 16:52:47,45.5234,-122.6762,56.25,77,90,1.99
458,Phangnga,TH,2021-06-06 16:53:11,8.4509,98.5298,88.83,92,90,3.04
459,Kindu,CD,2021-06-06 16:53:11,-2.95,25.95,73.96,89,100,2.91
460,Porto Nacional,BR,2021-06-06 16:51:17,-10.7081,-48.4172,87.8,31,84,6.76
461,Tabou,CI,2021-06-06 16:53:12,4.423,-7.3528,81.46,77,79,9.4
462,Soligalich,RU,2021-06-06 16:53:12,59.0778,42.2864,66.52,61,10,2.39
463,Byron Bay,AU,2021-06-06 16:53:13,-28.65,153.6167,51.87,89,11,8.19
464,Sinnamary,GF,2021-06-06 16:53:13,5.3833,-52.95,76.64,90,86,9.75
465,Elban,RU,2021-06-06 16:53:13,50.1018,136.5094,49.8,99,83,4.16
466,Vanavara,RU,2021-06-06 16:53:14,60.34,102.2797,35.44,70,1,5.14
467,Hofn,IS,2021-06-06 16:53:14,64.2539,-15.2082,51.82,87,40,13.8
468,Burnie,AU,2021-06-06 16:53:14,-41.0667,145.9167,56.05,88,100,17.63
469,Pacific Grove,US,2021-06-06 16:48:25,36.6177,-121.9166,66.25,82,90,7.0
470,Jiazi,CN,2021-06-06 16:53:15,22.8779,116.067,77.05,87,75,15.57
471,Nuevo Ideal,MX,2021-06-06 16:53:15,24.8875,-105.0728,77.43,23,0,0.65
472,Deputatskiy,RU,2021-06-06 16:53:16,69.3,139.9,33.69,84,28,2.8
473,Nouadhibou,MR,2021-06-06 16:53:16,20.931,-17.0347,76.98,57,49,16.11
474,Sandnessjoen,NO,2021-06-06 16:53:16,66.0217,12.6316,68.58,88,0,3.44
475,Svetlyy,RU,2021-06-06 16:53:17,54.675,20.1347,66.25,72,96,5.73
476,Adrar,MR,2021-06-06 16:53:17,20.5022,-10.0711,109.44,7,2,18.97
477,Hobyo,SO,2021-06-06 16:53:17,5.3505,48.5268,79.48,83,43,27.47
478,Sorland,NO,2021-06-06 16:53:18,67.667,12.6934,68.07,81,53,9.08
479,Mogadishu,SO,2021-06-06 16:53:18,2.0371,45.3438,79.38,84,97,21.79
480,Shenjiamen,CN,2021-06-06 16:53:18,29.9576,122.298,68.86,88,0,9.08
481,Chumikan,RU,2021-06-06 16:53:19,54.7183,135.315,33.24,99,80,2.73
482,Boa Vista,BR,2021-06-06 16:53:19,2.8197,-60.6733,87.78,58,75,9.22
483,Bonnyville,CA,2021-06-06 16:53:19,54.2668,-110.735,58.8,52,99,13.62
484,Umm Kaddadah,SD,2021-06-06 16:53:20,13.6017,26.6876,97.38,11,21,10.36
485,Kawalu,ID,2021-06-06 16:53:20,-7.3817,108.2082,72.84,97,89,1.57
486,Esperance,AU,2021-06-06 16:53:20,-33.8667,121.9,55.24,67,66,27.54
487,Lander,US,2021-06-06 16:53:21,42.833,-108.7307,80.11,13,95,6.73
488,Novyy Urgal,RU,2021-06-06 16:53:21,51.0736,132.5642,48.9,74,9,1.66
489,Rawatbhata,IN,2021-06-06 16:53:21,24.9333,75.5833,88.99,44,93,14.07
490,Mtambile,TZ,2021-06-06 16:53:22,-5.3833,39.7,77.88,70,11,20.2
491,Mount Gambier,AU,2021-06-06 16:48:28,-37.8333,140.7667,55.31,76,40,12.66
492,Tiznit,MA,2021-06-06 16:50:25,29.5833,-9.5,80.28,40,51,8.61
493,Vao,NC,2021-06-06 16:53:22,-22.6667,167.4833,71.01,60,80,15.57
494,Jedburgh,GB,2021-06-06 16:53:23,55.48,-2.552,64.56,73,84,1.43
495,Flin Flon,CA,2021-06-06 16:53:23,54.7682,-101.865,62.44,77,75,5.64
496,Tomatlan,MX,2021-06-06 16:53:23,19.9333,-105.25,94.26,38,85,4.74
497,Tabuk,PH,2021-06-06 16:53:24,17.4189,121.4443,77.74,88,100,1.54
498,Amsterdam,NL,2021-06-06 16:51:45,52.374,4.8897,69.91,47,0,8.99
499,Tessalit,ML,2021-06-06 16:53:24,20.1986,1.0114,105.31,9,47,2.46
500,Baoshan,CN,2021-06-06 16:50:51,46.5586,131.4244,52.07,88,40,4.43
501,Iquique,CL,2021-06-06 16:53:25,-20.2208,-70.1431,62.64,65,100,7.18
502,Barra Da Estiva,BR,2021-06-06 16:53:25,-13.6261,-41.3269,70.92,65,91,9.86
503,Hammerfest,NO,2021-06-06 16:53:26,70.6634,23.6821,45.05,70,0,10.36
504,San Julian,MX,2021-06-06 16:53:26,21.0167,-102.1667,77.2,36,88,1.95
505,Aplahoue,BJ,2021-06-06 16:53:26,6.9333,1.6833,84.58,63,88,9.33
506,Christchurch,NZ,2021-06-06 16:53:15,-43.5333,172.6333,48.99,97,75,3.0
507,Broken Hill,AU,2021-06-06 16:53:27,-31.95,141.4333,53.31,62,24,11.5
508,Alugan,PH,2021-06-06 16:53:27,12.2188,125.4808,77.45,89,99,4.45
509,Oksfjord,NO,2021-06-06 16:53:28,70.2396,22.3479,51.87,39,49,5.12
510,Manokwari,ID,2021-06-06 16:49:17,-0.8667,134.0833,78.24,81,90,3.38
511,Gordeyevka,RU,2021-06-06 16:53:28,52.9569,31.9703,61.88,88,97,6.38
512,Huntsville,US,2021-06-06 16:50:25,34.7304,-86.5861,73.54,92,90,1.99
513,Bagdarin,RU,2021-06-06 16:53:29,54.4333,113.6,57.45,83,100,2.84
514,Guerrero,MX,2021-06-06 16:53:29,17.6667,-100.0,80.28,60,82,2.98
515,Alexander City,US,2021-06-06 16:53:29,32.944,-85.9539,80.78,94,40,0.0
516,Madingou,CG,2021-06-06 16:53:30,-4.1536,13.55,82.53,63,59,2.66
517,Opuwo,NA,2021-06-06 16:53:31,-18.0607,13.84,67.28,28,0,9.44
518,Peniche,PT,2021-06-06 16:53:31,39.3558,-9.3811,74.68,74,0,17.72
519,Davidson,US,2021-06-06 16:53:31,36.1501,-86.7833,75.22,85,40,13.8
520,Bafoulabe,ML,2021-06-06 16:53:32,13.8065,-10.8321,108.66,16,0,4.43
521,Cubuk,TR,2021-06-06 16:53:32,40.2386,33.0322,69.26,21,0,6.8
522,Moshupa,BW,2021-06-06 16:53:32,-24.7782,25.4155,59.41,48,3,6.24
523,Buta,CD,2021-06-06 16:53:33,2.7858,24.73,76.35,69,41,2.98
524,Bafq,IR,2021-06-06 16:53:33,31.6128,55.4107,98.13,7,0,3.6
525,Hargeysa,SO,2021-06-06 16:53:34,9.56,44.065,77.32,47,28,23.02
526,Pemangkat,ID,2021-06-06 16:53:34,1.1667,108.9667,77.86,85,99,4.7
527,Raudeberg,NO,2021-06-06 16:53:34,61.9875,5.1352,57.96,85,40,4.45
528,Veraval,IN,2021-06-06 16:53:35,20.9,70.3667,85.35,70,7,12.24
529,Kabale,UG,2021-06-06 16:53:35,-1.2486,29.9899,57.31,94,73,4.05
530,Bonavista,CA,2021-06-06 16:53:35,48.6499,-53.1147,53.6,85,100,24.27
531,Natal,BR,2021-06-06 16:51:16,-5.795,-35.2094,82.62,69,75,11.59
532,Kakching,IN,2021-06-06 16:53:36,24.4833,93.9833,70.59,93,95,1.99
533,Kutum,SD,2021-06-06 16:53:36,14.2,24.6667,88.32,13,7,9.62
534,Itaituba,BR,2021-06-06 16:53:37,-4.2761,-55.9836,95.31,37,92,4.05
535,Lyuban,BY,2021-06-06 16:53:37,52.7985,28.0048,64.71,75,84,9.95
536,Hakkari,TR,2021-06-06 16:53:37,37.5833,44.1667,53.6,37,0,6.4
537,San Roque,ES,2021-06-06 16:53:38,36.2107,-5.3842,74.21,83,20,8.05
538,Pitimbu,BR,2021-06-06 16:53:38,-7.4706,-34.8086,81.19,74,35,14.12
539,Ouro Branco,BR,2021-06-06 16:53:38,-20.5208,-43.6919,73.78,51,83,2.17
540,Sawtell,AU,2021-06-06 16:53:39,-30.3833,153.1,45.19,99,0,4.61
541,Lata,PT,2021-06-06 16:53:39,40.1629,-8.3327,83.05,42,0,8.34
542,Taunggyi,MM,2021-06-06 16:53:39,20.7833,97.0333,65.39,92,29,2.59
543,Bandarbeyla,SO,2021-06-06 16:53:40,9.4942,50.8122,81.09,79,3,29.26
544,Phalodi,IN,2021-06-06 16:53:40,27.1333,72.3667,94.03,34,57,21.68
545,Yandyki,RU,2021-06-06 16:53:40,45.7691,47.1258,74.66,38,82,7.52
546,Uige,AO,2021-06-06 16:53:41,-7.6087,15.0613,86.02,37,75,6.91
547,Vysokogornyy,RU,2021-06-06 16:53:41,50.1167,139.15,45.25,94,65,4.43
548,Lalmohan,BD,2021-06-06 16:53:41,22.3384,90.7419,83.32,84,100,13.62
549,Rabo De Peixe,PT,2021-06-06 16:53:42,37.8,-25.5833,67.51,77,40,6.87
550,Dakar,SN,2021-06-06 16:50:22,14.6937,-17.4441,86.88,69,24,9.22
551,Iwamizawa,JP,2021-06-06 16:53:42,43.2003,141.7597,58.08,95,75,3.42
552,Sakaiminato,JP,2021-06-06 16:53:43,35.55,133.2333,67.98,88,75,1.14
553,Genova,IT,2021-06-06 16:53:43,44.5,9.0667,69.98,66,99,7.0
554,Lompoc,US,2021-06-06 16:53:43,34.6391,-120.4579,57.92,83,90,1.01
555,Tommot,RU,2021-06-06 16:53:44,58.9564,126.2925,61.99,63,71,3.74
556,Gilleleje,DK,2021-06-06 16:53:44,56.122,12.3106,74.1,77,10,6.89
557,Suntar,RU,2021-06-06 16:53:44,62.1444,117.6319,48.61,80,100,6.24
558,Piacabucu,BR,2021-06-06 16:53:45,-10.4056,-36.4344,81.41,68,8,8.86
559,Yar-Sale,RU,2021-06-06 16:53:45,66.8333,70.8333,39.92,59,67,12.86
560,Hongjiang,CN,2021-06-06 16:53:45,27.11,109.9956,72.05,73,76,3.04
561,Sao Lourenco Do Oeste,BR,2021-06-06 16:53:46,-26.3592,-52.8511,59.7,91,100,5.37
562,Lasa,IT,2021-06-06 16:50:40,46.6166,10.7002,67.08,85,99,4.29
563,Nombre De Dios,MX,2021-06-06 16:53:46,23.85,-104.2333,77.81,26,1,2.19
564,Rehau,DE,2021-06-06 16:53:46,50.25,12.0333,67.68,89,40,5.28
565,Kimbe,PG,2021-06-06 16:53:47,-5.5502,150.1429,75.34,92,98,3.2
566,Puro,PH,2021-06-06 16:53:47,12.4841,123.3827,81.68,79,96,7.96
567,Kitimat,CA,2021-06-06 16:53:48,54.0524,-128.6534,48.9,96,100,2.44
568,Dunedin,NZ,2021-06-06 16:52:28,-45.8742,170.5036,43.81,86,0,2.98
569,Barguzin,RU,2021-06-06 16:53:48,53.6167,109.6167,45.21,95,98,6.49
570,Rio Gallegos,AR,2021-06-06 16:53:48,-51.6226,-69.2181,42.85,61,75,9.22
